"Pole Studio","Stadt","Land","Adresse","PLZ","Telefonnummer","E-Mail-Adresse","Webseite","Facebook","Instagram","Art","ID","Angebot","Beschreibung","Updated Date","Owner","Created Date","Bildergalerie","Richtigkeit der Angaben","Pole Studios (Pole Studio)","Online Studios (Pole Studio)","Inaktiv","Löschvermerk"
"Drehimpuls Aachen","Aachen","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""K"",""name"":""Köln"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""AC"",""name"":""Aachen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Aachen"",""location"":{""latitude"":50.7667093,""longitude"":6.1037759},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""26"",""name"":""Goffartstraße"",""apt"":""""},""formatted"":""Goffartstraße 26, 52066 Aachen, Deutschland"",""country"":""DE"",""postalCode"":""52066""}","52066","0176 63479546","info@drehimpuls-aachen.de","https://www.poledance-aachen.de/","https://www.facebook.com/drehimpulsaachen","https://www.instagram.com/drehimpuls_aachen/","Pole Studio","d333d6b0-e7b3-44b2-9c75-e28bd2d0badb",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/drehimpuls-aachen","/onlinestudio/drehimpuls-aachen",,
"Pole Circus","Augsburg","Deutschland","{""subdivisions"":[{""code"":""BY"",""name"":""Bayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Schwaben"",""name"":""Schwaben"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""A"",""name"":""Augsburg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Augsburg"",""location"":{""latitude"":48.3546556,""longitude"":10.909108},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""4"",""name"":""Rehmstraße"",""apt"":""""},""formatted"":""Rehmstraße 4, 86161 Augsburg, Deutschland"",""country"":""DE"",""postalCode"":""86161"",""subdivision"":""BY""}","86161","0176 70153933","info@polecircus.de","https://www.polecircus.de/","https://www.facebook.com/polecircus/","https://www.instagram.com/poledanceaugsburgpolecircus/","Pole Studio","d3378912-014e-483f-8682-e0806c67ed67",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/pole-circus","/onlinestudio/pole-circus",,
"PoleworkX","München","Deutschland","{""formatted"":""Pronnerplatz 4, 80687 München""}","80687",,"info@poleworkx.de","http://www.poleworkx.de","https://www.facebook.com/Poleworkx/","https://www.instagram.com/poleworkx/","Pole Studio","d45cca89-439b-42af-97dd-f4b4bd750387",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-05-22T09:26:01Z,,,"/polestudio/poleworkx","/onlinestudio/poleworkx",,
"360 Grad Soulsports","Leipzig","Deutschland","{""subdivisions"":[{""code"":""SN"",""name"":""Sachsen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Leipzig"",""name"":""Leipzig"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Leipzig"",""location"":{""latitude"":51.3332026,""longitude"":12.335101},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""12"",""name"":""Aurelienstraße"",""apt"":""""},""formatted"":""Aurelienstraße 12, 04177 Leipzig, Deutschland"",""country"":""DE"",""postalCode"":""04177"",""subdivision"":""SN""}","4177","0176 24270692","info@360soulsports.de","https://360soulsports.de/","https://www.facebook.com/360GradSoulsports/","https://www.instagram.com/360_grad_soulsports/?hl=de","Pole Studio","d4ac689f-53d5-4593-887c-b83b1c75c6e9",,,2023-05-22T17:45:51Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:28Z,,,"/polestudio/360-grad-soulsports","/onlinestudio/360-grad-soulsports",,
"Poleaddict","Oschatz","Deutschland","{""formatted"":""Wettinstraße 1 , 04758 Oschatz""}","4758",,,,,,"Pole Studio","d4bf3bdc-7c7b-4ba1-974e-dc8ab0d10984",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-05-03T15:31:32Z,,,"/polestudio/poleaddict","/onlinestudio/poleaddict",,
"PoleLove Bremen","Bremen","Deutschland","{""subdivisions"":[{""code"":""HB"",""name"":""Bremen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Bremen"",""name"":""Bremen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Bremen"",""location"":{""latitude"":53.0737442,""longitude"":8.768266599999999},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""62"",""name"":""Am Tabakquartier"",""apt"":""""},""formatted"":""Am Tabakquartier 62, 28197 Bremen, Deutschland"",""country"":""DE"",""postalCode"":""28197"",""subdivision"":""HB""}","28197","0176 56626994","sarah@polelove.de","https://www.polelove.de/","https://www.facebook.com/profile.php?id=100063524912498","https://www.instagram.com/polelove_sarah/?hl=de","Pole Studio","d6886e08-aac5-4790-8300-2b75aedda28c",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/polelove-bremen","/onlinestudio/polelove-bremen",,
"B.fitness Pole&Body","Oschersleben","Deutschland","{""subdivisions"":[{""code"":""SA"",""name"":""Sachsen-Anhalt"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Oschersleben"",""name"":""Oschersleben"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Oschersleben"",""location"":{""latitude"":52.0258676,""longitude"":11.2249857},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""3"",""name"":""Nickelkulk"",""apt"":"""",""formattedAddressLine"":""Nickelkulk 3""},""formatted"":""Nickelkulk 3, 39387 Oschersleben, Deutschland"",""country"":""DE"",""postalCode"":""39387"",""subdivision"":""SA""}","39387","0178 16 28 525 ","info@bfitness-oschersleben.de","https://www.bcherryevents.de/","https://www.facebook.com/people/Bfitness-PoleBody/100075961693400/","https://www.instagram.com/b.fitness_oc/","Pole Studio","d6917f6e-cdcb-46c1-a9cf-15716ba0de9c",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-03-27T15:33:41Z,,,"/polestudio/b.fitness-pole%26body","/onlinestudio/b.fitness-pole%26body",,
"poleVYbe","Frankfurt am Main","Deutschland","{""subdivisions"":[{""code"":""HE"",""name"":""Hessen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""DA"",""name"":""Darmstadt"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Frankfurt am Main"",""name"":""Frankfurt am Main"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Frankfurt am Main"",""location"":{""latitude"":50.1219386,""longitude"":8.647541499999999},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""36"",""name"":""Leipziger Straße"",""apt"":""""},""formatted"":""Leipziger Str. 36, 60487 Frankfurt am Main, Deutschland"",""country"":""DE"",""postalCode"":""60487"",""subdivision"":""HE""}","60487","0173 5878254","poleVYbe@gmail.com","http://polevybe.de/","https://www.facebook.com/Team.poleVYbe/","https://www.instagram.com/team.polevybe/?hl=de","Pole Studio","d6b0d5e6-5e3c-4b78-b509-b05416a1656d",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/polevybe","/onlinestudio/polevybe",,
"Royal Pole","Bern","Deutschland","{""subdivisions"":[{""code"":""BE"",""name"":""Bern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Bern-Mittelland District"",""name"":""Bern-Mittelland District"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Bern"",""name"":""Bern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""CH"",""name"":""Schweiz"",""type"":""COUNTRY""}],""city"":""Bern"",""location"":{""latitude"":46.9486141,""longitude"":7.444368000000001},""countryFullname"":""Schweiz"",""streetAddress"":{""number"":""3"",""name"":""Waaghausgasse"",""apt"":"""",""formattedAddressLine"":""Waaghausgasse 3""},""formatted"":""Waaghausgasse 3, 3011 Bern, Schweiz"",""country"":""CH"",""postalCode"":""3011"",""subdivision"":""BE""}","3011","076 306 40 61","info@royalpole.ch","https://www.royalpole.ch/","https://www.facebook.com/RoyalPole15/?locale=de_DE","https://www.instagram.com/royal_pole/?hl=de","Pole Studio","d8617e3b-4d1f-401f-b45e-a539262e0163",,"<p class=""font_8"">HERZLICH WILLKOMMEN BEI UNS IM ROYAL POLE! Bist du auf der Suche nach einer neuen herausfordernden sportlichen Leidenschaft, bei der der Spassfaktor immer noch vorhanden bleibt und es dir nicht langweilig wird? Dann bist du bei uns goldrichtig! Royal Pole gibt dir nämlich nicht nur die Möglichkeit neue spannende und vielfältige Luftdisziplinen kennen zu lernen, sondern auch Dich selbst und Deine körperlichen Leistungen neu zu entdecken und zu entfalten! Unser super motiviertes Team von qualifizierten und erfahrenen Instruktorinnen begleitet und unterstützt dich professionell, kompetent und mit grosser Leidenschaft und Sympathie in dieser Entdeckungsreise der Poledance und der Luftakrobatikdisziplinen. Egal ob du alt oder jung bist, weiblich oder männlich, sportlich oder nicht, bei uns sind alle willkommen: denn Pole, Hoop, Silks, Tanz und Beweglichkeit haben kein Alter, wenn man der Überzeugug ist, Bewegung hält den Körper und die Seele jung! In unserem stilvoll und hochwertig ausgestattetem Pole Dance Studio sind Qualität, Sicherheit und individuelle Förderung gross geschrieben: unsere grosszügigen 90 Min. Lektionen, eine maximale Teilnehmeranzahl von 8-9 Personen und Kurse in denen du deine Stange nur für Dich hast und sie nicht teilen musst stellen sicher, dass wir unseren Grundsätzen gerecht werden. Wir werden dich vielleicht mal an deine Grenzen bringen, ganz sicher aber, werden wir dich so an deine Ziele bringen! ;-) Na, Lust bekommen bei uns mal reinzuschauen? Dann denk nicht mehr lange nach und melde Dich gleich für eine Probelektion an, denn bereits hier erwartet dich der erste Vorteil: du zahlst für deine erste nur 5 Franken! Helga &amp; das ganze RP-Team
</p>",2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-03-06T12:34:40Z,,,"/polestudio/royal-pole","/onlinestudio/royal-pole",true,
"Dance & Pole Solingen","Solingen","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Düsseldorf"",""name"":""Düsseldorf"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""SG"",""name"":""Solingen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Solingen"",""location"":{""latitude"":51.16789,""longitude"":7.00571},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""4"",""name"":""Weyerstraße"",""apt"":"""",""formattedAddressLine"":""Weyerstraße 4""},""formatted"":""Weyerstraße 4, 42697 Solingen, Deutschland"",""country"":""DE"",""postalCode"":""42697""}","42697","01741929037","info@danceandpole.de","http://danceandpole.de","https://www.facebook.com/profile.php?id=100063549102408","https://www.instagram.com/studiosdanceandpole/
","Pole Studio","da4b5296-6130-4978-8614-f3654879b86f","<p>Pole Dance Choreo, Pole Tricks Pole Heels, Aerial Silks, Aerial Hoop Basic &amp; Intermediate, Flexibility, Contemporary, Chair Dance, Rücken Fit</p>","<p>Wir sind ein kleines, sehr persönliches Studio mit einer großen Auswahl an Kursangeboten. Dance &amp; Pole in Solingen ist ein Studio, in dem Tanz und Leidenschaft mit der Stange eins werden. Das Angebot ist umfangreich, komm einfach mal vorbei und lass dich von uns inspirieren.</p><p>Alle Kurse werden von einer ausgebildeten Pole-Trainerin unterrichtet.<br/>Wir achten auf eine saubere Ausführung und gelenkschonendes Training, um Verletzungen zu vermeiden. Beide Körperseiten werden gleichermaßen trainiert. In unseren Pole-Kursen trainiert ihr mit maximal 10 Personen.</p><p> </p>",2023-05-22T17:46:06Z,"a11833ea-92e1-4f9b-95da-6a062b0f3795",2022-12-06T09:35:17Z,"[{""description"":"""",""slug"":""eingang-weyerstr.jpg_0"",""alt"":"""",""src"":""wix:image://v1/a11833_9a6ebb2b7e434066926113654ea62fb2~mv2.jpg/eingang20weyerstr.jpg#originWidth=2048&originHeight=1365"",""title"":""eingang weyerstr.jpg"",""type"":""image"",""settings"":{}},{""description"":"""",""slug"":""weyer-str.jpg_0"",""alt"":"""",""src"":""wix:image://v1/a11833_8fdbc5b1e6554b42ab095467ab6b6389~mv2.jpg/weyer20str.jpg#originWidth=2048&originHeight=1365"",""title"":""weyer str.jpg"",""type"":""image"",""settings"":{}},{""description"":"""",""slug"":""weyer-str2.jpg_0"",""alt"":"""",""src"":""wix:image://v1/a11833_3986393a675e434cb0ff89cd43430c27~mv2.jpg/weyer20str2.jpg#originWidth=2048&originHeight=1365"",""title"":""weyer str2.jpg"",""type"":""image"",""settings"":{}}]",true,"/polestudio/dance-%26-pole-solingen","/onlinestudio/dance-%26-pole-solingen",,
"LUSH MOTION",,"Niederlande",,,"'+31 64 050 4244","hello@lushmotion.com","http://lushmotion.com/","http://www.facebook.com/lushmotion/","http://www.instagram.com/lushmotion/","Online Studio","dad41778-b787-492e-9f4c-1cc25a91e4e8","<p class=""font_8"">Unlimited access to Pole, Strength and Flexibility workouts for €20,- per month or €195,- per year.</p>
<p class=""font_8""><br></p>","<h2 class=""font_2"">LUSH WILL MOVE YOU</h2>
<p class=""font_8"">Our world-class teachers offer a wide selection of high-quality online classes with easy-to-follow instructions, for beginners to professionals and everyone in between. Sharing our love for movement by pushing you forward, nurturing your growth, and keeping you motivated. Why not explore some of our many 15 - 45min pole and non-pole classes today. Access anytime, anywhere.</p>",2023-09-05T09:07:59Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-09-05T09:06:16Z,,,"/polestudio/lush-motion","/onlinestudio/lush-motion",,
"WeLovePoledance","Köln","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""K"",""name"":""Köln"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Köln"",""name"":""Köln"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Köln"",""location"":{""latitude"":50.9560811,""longitude"":6.9040994},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""551-555"",""name"":""Venloer Straße"",""apt"":""""},""formatted"":""Venloer Str. 551-555, 50825 Köln, Deutschland"",""country"":""DE"",""postalCode"":""50825""}","50825","0221 16841838","ckteam_office@gmx.de","https://www.welovepoledance.de/","https://www.facebook.com/welovepoledancekoeln/","https://www.instagram.com/welovepoledance/?ref=badge","Pole Studio","dddcd314-2642-4a45-bbbb-e73c85e0691a",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/welovepoledance","/onlinestudio/welovepoledance",,
"Pole Dance NRW","Düsseldorf","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Düsseldorf"",""name"":""Düsseldorf"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Düsseldorf"",""name"":""Düsseldorf"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Düsseldorf"",""location"":{""latitude"":51.231534,""longitude"":6.7984858},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""28"",""name"":""Rethelstraße"",""apt"":""""},""formatted"":""Rethelstraße 28, 40237 Düsseldorf, Deutschland"",""country"":""DE"",""postalCode"":""40237""}","40237","0172 1010400","office@poledance.nrw","https://poledance.nrw/","https://www.facebook.com/PDNRW","https://www.instagram.com/poledance.nrw/?hl=de","Pole Studio","e0077e9f-fffa-4d17-96c5-c976eba709f2",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/pole-dance-nrw","/onlinestudio/pole-dance-nrw",,
"Pole Werk by Nelly","Bexbach","Deutschland","{""formatted"":""Kleinottweilerstraße 75 , 66450 Bexbach""}","66450",,,,,,"Pole Studio","e3cac8f4-d329-4d57-94a1-d82799030089",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-04-25T13:47:49Z,,,"/polestudio/pole-werk-by-nelly","/onlinestudio/pole-werk-by-nelly",,
"DANCEXOTIC","Paderbon","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Detmold"",""name"":""Detmold"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Paderborn"",""name"":""Paderborn"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Paderborn"",""location"":{""latitude"":51.7009779,""longitude"":8.712236899999999},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""6"",""name"":""Oberes Feld"",""apt"":"""",""formattedAddressLine"":""Oberes Feld 6""},""formatted"":""Oberes Feld 6, 33106 Paderborn, Deutschland"",""country"":""DE"",""postalCode"":""33106""}","33106 ","05251 2074610","info@dance-exotic.de","https://www.dance-exotic.de/",,"https://www.instagram.com/dancexotic/","Pole Studio","e41f360b-13ca-4b14-a51c-530e9e78f31a","<p class=""font_8"">•Pole Dance | •Twerk | •Chair Dance<br>
•Aerial Hoop | •Flexi-Workouts</p>",,2023-09-22T18:50:38Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-09-05T09:15:45Z,,,"/polestudio/dancexotic","/onlinestudio/dancexotic",,
"Pole room / Poledance & Bodyworks","Herxheim","Deutschland","{""subdivisions"":[{""code"":""RP"",""name"":""Rheinland-Pfalz"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Herxheim bei Landau (Pfalz)"",""name"":""Herxheim bei Landau (Pfalz)"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Herxheim bei Landau (Pfalz)"",""location"":{""latitude"":49.13936,""longitude"":8.223900000000002},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""4A"",""name"":""Am Kleinwald"",""apt"":""""},""formatted"":""Am Kleinwald 4A, Herxheim bei Landau (Pfalz), Deutschland"",""country"":""DE"",""postalCode"":""76863"",""subdivision"":""RP""}","76863","01512 9107253","jasmin@pole-room.de","http://pole-room.de/","https://www.facebook.com/poleroombyjasmin/?ref=aymt_homepage_panel&eid=ARC-UA1gsHhvNtcAdkHh19-jMAEyonr-Yk_a-_mRgnyfuu7KPn6sTZLFLZCU8E_yDQo28IR0SWvUoWii","https://www.instagram.com/pole_room_poledance/","Pole Studio","e52850c0-28a8-40d7-a968-1113ceafc281",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/pole-room-%2F-poledance-%26-bodyworks","/onlinestudio/pole-room-%2F-poledance-%26-bodyworks",,
"Pole Dance Trier","Trier","Deutschland","{""subdivisions"":[{""code"":""RP"",""name"":""Rheinland-Pfalz"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""TR"",""name"":""Trier"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Trier"",""location"":{""latitude"":49.7318524,""longitude"":6.6342133},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""11"",""name"":""Gratianstraße"",""apt"":""""},""formatted"":""Gratianstraße 11-15, 54294 Trier, Deutschland"",""country"":""DE"",""postalCode"":""54294"",""subdivision"":""RP""}","54294",,"kontakt@poledancetrier.de","https://poledancetrier.de/","https://www.facebook.com/poledancetrier/","https://www.instagram.com/poledancetrier/?hl=de","Pole Studio","e61f3a9d-f46c-4f21-8754-09e208b6cac8",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/pole-dance-trier","/onlinestudio/pole-dance-trier",,
"open aerial dance","Wiesbaden","Deutschland","{""formatted"":""Luisenstraße 35, 65185 Wiesbaden""}","65185","'+49 611 44 32 00","mail@danceonline.de","https://www.danceonline.de/","https://www.facebook.com/Poledance.Wiesbaden","https://www.instagram.com/openaerialdance/","Pole Studio","e62f7200-7577-48eb-af5f-46ec2145e55f",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-04-08T11:34:34Z,,,"/polestudio/open-aerial-dance","/onlinestudio/open-aerial-dance",,
"Studio Fitnessdarling","Wettenberg","Deutschland","{""subdivisions"":[{""code"":""HE"",""name"":""Hessen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""GI"",""name"":""Gießen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Wettenberg"",""name"":""Wettenberg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Wettenberg"",""location"":{""latitude"":50.6254457,""longitude"":8.637722799999999},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""11"",""name"":""Wißmarer Straße"",""apt"":""""},""formatted"":""Wißmarer Straße 11-13, 35435 Wettenberg, Gießen, Deutschland"",""country"":""DE"",""postalCode"":""35435"",""subdivision"":""HE""}","35435","01517 3039949","fraeuleinpavel@gmail.com","https://www.fitnessdarling.de/","https://www.facebook.com/fitnessdarling.fitness","https://www.instagram.com/fitnessdarling.fitness/?hl=de","Pole Studio","e65340f7-ef2a-4644-9330-cf0d80743566",,,2023-05-22T17:46:06Z,"284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,,,"/polestudio/studio-fitnessdarling","/onlinestudio/studio-fitnessdarling",,
